date,seed_20260801,seed_20260812,seed_20260823,seed_mean,year,age,block,stress
2024-03-18,0.08933655863020533,0.1158270125513228,0.09632079115544465,0.10049478744565758,2024,49,1,False
2024-03-19,0.04230468391511516,0.013845804954907925,0.048297234118916794,0.03481590766297996,2024,50,1,False
2024-03-20,0.03331142559677677,0.029589805385391812,0.037252304174104,0.03338451171875753,2024,51,1,False
2024-03-21,0.0010043770043770043,-0.01303977703977704,0.000651996651996652,-0.0037944677944677947,2024,52,1,True
2024-03-22,0.06610161282191927,0.06695172409283573,0.06461747460313245,0.06589027050596248,2024,53,1,False
2024-03-25,-0.0222816755116428,-0.026343327620368086,-0.02492458948658575,-0.02451653087286555,2024,54,1,False
2024-03-26,0.03509493520022001,0.039129711247100386,0.034281724384569556,0.03616879027729665,2024,55,1,False
2024-03-27,0.0005002026292549241,0.016429808668699853,0.01823593094080173,0.01172198074625217,2024,56,1,False
2024-03-28,0.06613794832050066,0.08487176767253606,0.07436635082044044,0.07512535560449238,2024,57,1,False
2024-03-29,0.1108555718394731,0.11502327226973867,0.12112495475582716,0.11566793295501299,2024,58,1,False
2024-04-01,0.09514229741766608,0.07972982834065026,0.09640708681905275,0.09042640419245636,2024,59,1,True
2024-04-02,-0.015230641282867847,-0.021911520373128594,-0.011529871139588603,-0.016224010931861682,2024,60,1,False
2024-04-03,0.0384801584484585,0.01914420809355689,0.03409574847250742,0.0305733716715076,2024,61,2,False
2024-04-08,0.07315299978650783,0.06916361365350379,0.08146755640038848,0.07459472328013338,2024,62,2,False
2024-04-09,0.02276506083335602,0.023145635215072125,0.045912112049848394,0.03060760269942551,2024,63,2,False
2024-04-10,0.01565920017595379,0.034323665456346436,0.02054541922341807,0.02350942828523943,2024,64,2,False
2024-04-11,0.09619091396236898,0.1126618194215288,0.1235916110071079,0.11081478146366856,2024,65,2,False
2024-04-12,-0.007052599073756873,0.0037055257166422936,0.017240009291729322,0.004630978644871581,2024,66,2,True
2024-04-15,-0.029822417822417825,-0.00827018027018027,0.028336252336252338,-0.003252115252115252,2024,67,2,True
2024-04-16,-0.03818430218430219,-0.06606257406257406,-0.05806777006777007,-0.0541048821048821,2024,68,2,True
2024-04-17,0.017733186371581094,0.0125968150503004,0.020367969101216004,0.016899323507699165,2024,69,2,False
2024-04-18,-0.012737139946899617,-0.015595969526154344,-0.024305652430677616,-0.017546253967910524,2024,70,2,True
2024-04-19,0.07713171375961672,0.09312851071622152,0.06895390909114377,0.07973804452232734,2024,71,2,True
2024-04-22,0.09815889204842575,0.07775954242511511,0.0953692490914042,0.09042922785498168,2024,72,2,False
2024-04-23,0.10518459993713405,0.10055126001645004,0.09732040710524721,0.1010187556862771,2024,73,2,True
2024-04-24,0.005794622469385762,-0.0019160423582193402,0.015857776136162835,0.0065787854157764196,2024,74,2,False
2024-04-25,0.05616149754577061,0.04434348741217242,0.03746361581992724,0.04598953359262342,2024,75,2,True
2024-04-26,0.04678343389265131,0.02354845127725978,0.024112513068795048,0.03148146607956872,2024,76,2,True
2024-04-29,0.07590576945905676,0.09269172828147526,0.1081171406173312,0.0922382127859544,2024,77,2,True
2024-04-30,-0.0016033034975209963,-0.013164395373707704,0.0077856111160042405,-0.00232736258507482,2024,78,2,False
2024-05-06,0.06007279756566719,0.06156916004194355,0.0794880233634923,0.06704332699036768,2024,79,2,False
2024-05-07,0.01859703797564209,0.012129995763689528,0.02462535288181574,0.018450795540382453,2024,80,2,False
2024-05-08,0.01632610576303421,0.016469323129558355,0.03198239741935762,0.02159260877065006,2024,81,2,False
2024-05-09,0.0660671140005791,0.04954265346961375,0.05123833313760655,0.05561603353593314,2024,82,2,False
2024-05-10,0.0549726162153797,0.06915005436605076,0.05859816927776049,0.06090694661973032,2024,83,2,True
2024-05-13,0.024054306985931348,0.060478978463078086,0.05772544468264788,0.047419576710552434,2024,84,2,False
2024-05-14,0.1261433883191736,0.11947300520876815,0.13134115579897357,0.1256525164423051,2024,85,2,False
2024-05-15,0.040076538314956875,0.003088640271692064,0.013938191080289587,0.019034456555646173,2024,86,2,True
2024-05-16,0.024151586139206743,0.040337765360799006,0.05055990185895209,0.03834975111965261,2024,87,2,False
2024-05-17,-0.0032562138358714302,2.0927336202231617e-05,-0.018663411297892073,-0.007299565932520424,2024,88,2,False
2024-05-20,0.04989127654282078,0.06013156479656538,0.05794271754082212,0.055988519626736094,2024,89,2,False
2024-05-21,0.0798887646483871,0.10056046762317532,0.08699042922841772,0.0891465538333267,2024,90,2,False
2024-05-22,0.03943645307787426,0.06320443384072098,0.045471550390142904,0.049370812436246046,2024,91,2,False
2024-05-23,0.12859316982542013,0.11862380060972767,0.10478434847909748,0.11733377297141508,2024,92,2,False
2024-05-24,0.06076712348222722,0.05428354933792816,0.06988727424141232,0.0616459823538559,2024,93,2,False
2024-05-27,0.04135444448241208,0.04244786912726049,0.053559367155663444,0.045787226921778675,2024,94,2,False
2024-05-28,0.031348778910144585,0.01713064295819619,0.01854588076194089,0.022341767543427222,2024,95,2,False
2024-05-29,0.06151450135191297,0.08321942306734996,0.04996199154823234,0.06489863865583174,2024,96,2,False
2024-05-30,0.0894468170958682,0.10523765704778822,0.0958672996806341,0.09685059127476352,2024,97,2,False
2024-05-31,-0.010940540965485539,0.007861500574107333,0.016318920110455035,0.004413293239692276,2024,98,2,False
2024-06-03,-0.02186725680591361,-0.0029094310890332713,-0.014711531924502612,-0.013162739939816497,2024,99,2,False
2024-06-04,3.677827146723704e-05,0.0036542076856616165,0.0149481369934297,0.006213040983519518,2024,100,2,False
2024-06-05,0.02644347621705523,0.02624916045822677,0.055382538521649004,0.036025058398976996,2024,101,2,False
2024-06-06,0.10766846670815293,0.10769826114767693,0.10502148186031254,0.1067960699053808,2024,102,2,False
2024-06-07,-0.035922376622330984,-0.017566061882388236,-0.010034315939603564,-0.02117425148144093,2024,103,2,False
2024-06-11,0.04000969600001429,0.024482200781954268,0.020808667960344404,0.02843352158077099,2024,104,2,False
2024-06-12,0.08975502321416269,0.0952015622814183,0.09758868502579467,0.09418175684045854,2024,105,2,True
2024-06-13,0.05477237349936748,0.03395019090024041,0.013052024666335593,0.03392486302198116,2024,106,2,False
2024-06-14,0.0455190502546502,0.053949124034135224,0.04682612272006519,0.04876476566961688,2024,107,2,False
2024-06-17,0.017818094691508055,0.006658539974493707,0.018724660049543075,0.014400431571848277,2024,108,2,False
2024-06-18,0.03542227152853834,0.03476021286449351,0.06045482463618912,0.04354576967640699,2024,109,2,False
2024-06-19,0.09843037472566586,0.09413523441764013,0.09268676096482126,0.09508412336937576,2024,110,2,False
2024-06-20,0.019715848242342265,0.021305941513699876,0.02688904225269028,0.022636944002910806,2024,111,2,False
2024-06-21,-0.0134065729055709,0.007414576901550849,0.006369892939031214,0.00012596564500372102,2024,112,2,False
2024-06-24,0.05134425115775667,0.02620236938502134,0.02360949528729337,0.033718705276690464,2024,113,2,False
2024-06-25,0.07609481448210179,0.06089479878945518,0.06292848779519546,0.0666393670222508,2024,114,2,False
2024-06-26,-0.006802487960944229,0.001314141816879131,-0.00946743350766749,-0.004985259883910863,2024,115,2,False
2024-06-27,0.033824157452411255,0.006672376247812148,0.034073870258461716,0.024856801319561705,2024,116,2,False
2024-06-28,0.05508426099144635,0.039791966701876895,0.039746614724812786,0.04487428080604534,2024,117,2,False
2024-07-01,0.04822730758783248,0.006751957625902725,0.004331702382510817,0.019770322532082007,2024,118,2,False
2024-07-02,0.06367545189327925,0.05285922298945027,0.020739903778050444,0.04575819288692665,2024,119,2,False
2024-07-03,0.01881469256118659,0.024530285944443155,0.0325640231367481,0.025303000547459282,2024,120,2,False
2024-07-04,0.03427298124018839,0.04151777901306956,0.04346631322134786,0.039752357824868606,2024,121,3,False
2024-07-05,-0.005522119313702479,0.02751801500899697,0.014098888467625942,0.012031594720973477,2024,122,3,False
2024-07-08,-0.021030264986793588,-0.022769190305766972,-0.008145107128913769,-0.017314854140491442,2024,123,3,True
2024-07-09,-0.06675454211726756,-0.04857886343257084,-0.04810144011747217,-0.05447828188910352,2024,124,3,False
2024-07-10,0.09030541287880557,0.07966393133404102,0.06740301867650085,0.07912412096311582,2024,125,3,False
2024-07-11,-0.003931226489254572,-0.002438781885123338,-0.014111029278763948,-0.006827012551047287,2024,126,3,False
2024-07-12,0.03199725769841537,0.03189580553875357,0.04437633491465431,0.03608979938394108,2024,127,3,False
2024-07-15,-0.005659908620627728,-0.009778173701196822,0.0007269622309734273,-0.004903706696950374,2024,128,3,False
2024-07-16,0.039559881952519374,0.0602540195101173,0.03945834781369333,0.04642408309211,2024,129,3,False
2024-07-17,0.0009516415554258651,0.043132371667139194,0.02024646578871216,0.021443493003759074,2024,130,3,False
2024-07-18,0.003524426146030447,0.02736464114275493,0.032494931886182965,0.02112799972498945,2024,131,3,True
2024-07-19,0.055344768192537766,0.02948691985498893,0.049598839898598875,0.04481017598204185,2024,132,3,False
2024-07-22,-0.006080746282692156,-0.015782223535930263,-0.024861023503921813,-0.015574664440848077,2024,133,3,False
2024-07-23,0.030654705583524428,0.0446726513128202,0.02829967727660377,0.03454234472431613,2024,134,3,False
2024-07-24,-0.0020424222198563912,0.006587420555765034,0.0011594118042515507,0.0019014700467200644,2024,135,3,False
2024-07-25,0.07752897039924253,0.0636210999125561,0.0849902139209967,0.07538009474426512,2024,136,3,False
2024-07-26,0.08536548876565171,0.047925708989671835,0.02231564526169694,0.05186894767234016,2024,137,3,False
2024-07-29,0.037371313844541815,0.02729294564447321,0.005419054316326229,0.023361104601780414,2024,138,3,False
2024-07-30,0.01236007512748583,0.05729282850738181,0.04413057688970632,0.03792782684152465,2024,139,3,False
2024-07-31,0.07169332566967926,0.09839001488445738,0.08201745236487441,0.08403359763967035,2024,140,3,False
2024-08-01,0.04556266221544118,0.030497429882767234,0.025914784327942284,0.03399162547538356,2024,141,3,False
2024-08-02,0.03617808298498122,0.0377251826949085,0.031214971907053222,0.03503941252898098,2024,142,3,False
2024-08-05,0.03093495058016427,0.011592846323935342,0.03552904036759669,0.026018945757232098,2024,143,3,False
2024-08-06,0.03466632733326423,0.04791655594801228,0.04925818464158269,0.04394702264095307,2024,144,3,False
2024-08-07,0.017684931479066485,0.03864380467364176,0.028639011728578738,0.028322582627095656,2024,145,3,False
2024-08-08,0.12595463076089408,0.12693630839045664,0.11814359558897698,0.1236781782467759,2024,146,3,False
2024-08-09,0.012831181293706747,0.010642943365625296,0.03193545779187105,0.018469860817067696,2024,147,3,False
2024-08-12,0.06280202884351609,0.08419826079216734,0.08001414535914579,0.07567147833160974,2024,148,3,False
2024-08-13,0.07830430870736253,0.057625103612815726,0.06371803776744502,0.06654915002920775,2024,149,3,False
2024-08-14,0.024021232592139324,0.010744299829917795,0.020735116688501695,0.01850021637018627,2024,150,3,False
2024-08-15,0.025686366500897416,0.014781883683727338,0.0255551490969489,0.022007799760524555,2024,151,3,False
2024-08-16,0.06933421164674317,0.07682085049911572,0.0750260111129519,0.07372702441960359,2024,152,3,False
2024-08-19,0.06435641271839901,0.0661273239154806,0.06021597567572375,0.06356657076986778,2024,153,3,False
2024-08-20,0.05254874798629441,0.05282524109595216,0.07437967959316427,0.05991788955847028,2024,154,3,False
2024-08-21,0.054159846718008935,0.06642673927798586,0.05428006317021056,0.05828888305540178,2024,155,3,False
2024-08-22,-0.005845860063847217,-0.02027415251747196,0.0033094117156057387,-0.007603533621904479,2024,156,3,False
2024-08-23,0.07837594330751038,0.04472783273897413,0.059881926302657956,0.060995234116380824,2024,157,3,False
2024-08-26,0.026021802393465562,0.04733718728983542,0.04637369416447544,0.03991089461592547,2024,158,3,False
2024-08-27,-0.0022286244760018068,0.009072778079856502,0.008997243995938136,0.00528046586659761,2024,159,3,False
2024-08-28,0.00733514581926546,0.015997163052975848,0.033962562204091384,0.019098290358777564,2024,160,3,False
2024-08-29,-0.025208893284519966,-0.004131406143800363,-0.008865806892404314,-0.012735368773574882,2024,161,3,False
2024-08-30,0.009824722414205778,-0.0066465190453102,-0.02530315482134416,-0.007374983817482861,2024,162,3,False
2024-09-02,0.034395779427652824,0.03273422771625457,0.049135910609987954,0.03875530591796512,2024,163,3,False
2024-09-03,-0.10545449825086034,-0.07557582264663397,-0.08453350331688102,-0.08852127473812511,2024,164,3,False
2024-09-04,0.06948626557376804,0.07734696604194023,0.06684237803482206,0.07122520321684345,2024,165,3,False
2024-09-05,0.003611619611619612,0.009104409104409105,0.01039019839019839,0.007702075702075703,2024,166,3,False
2024-09-06,-0.0004937769204003639,-0.014770509532235283,-0.008009354929440578,-0.007757880460692074,2024,167,3,False
2024-09-09,0.060950353715843356,0.06771163522762716,0.07917608796463423,0.06927935896936825,2024,168,3,False
2024-09-10,-0.03624551319211171,-0.030543207496330667,-0.008338372800764762,-0.02504236449640238,2024,169,3,False
2024-09-11,0.07402482347976726,0.058754842967374654,0.05516588403539824,0.06264851682751338,2024,170,3,False
2024-09-12,0.045589488020454684,0.03397637521146654,0.041706237803308656,0.04042403367840996,2024,171,3,False
2024-09-13,0.009073951284819548,0.03906919023035028,0.03907586424019306,0.029073001918454296,2024,172,3,False
2024-09-18,0.11988105082820502,0.10422249147852115,0.08763777710265754,0.10391377313646123,2024,173,3,False
2024-09-19,0.05427321362692019,0.06475516939178297,0.03455736997428883,0.051195250997664,2024,174,3,False
2024-09-20,0.03057491512526361,-0.009619473792624324,0.030508111057257065,0.017154517463298782,2024,175,3,False
2024-09-23,0.04715083115083115,0.048031500031500036,0.04225759825759826,0.04581330981330981,2024,176,3,True
2024-09-24,0.10896229827608023,0.0978859090710382,0.08478356162161244,0.09721058965624363,2024,177,3,False
2024-09-25,0.07822673422673423,0.053582789582789586,0.0602845082845083,0.06403134403134404,2024,178,3,True
2024-09-26,-0.05525659925659926,-0.06145891345891345,-0.05352876552876553,-0.05674809274809275,2024,179,3,True
2024-09-27,0.10126339726339725,0.09243356043356044,0.08466661266661268,0.0927878567878568,2024,180,3,True
2024-09-30,-0.039999304598392633,0.027071476024066017,0.003020497143478558,-0.0033024438102826864,2024,181,4,True
2024-10-08,0.05871728906959281,0.17114408817095272,0.14752496841011822,0.12579544855022126,2024,182,4,True
2024-10-09,0.058385556137122846,0.07321896941553853,0.050304819813964424,0.06063644845554194,2024,183,4,True
2024-10-10,-0.011746487781727245,-0.008362238387325102,-0.025360981437064386,-0.015156569202038913,2024,184,4,True
2024-10-11,0.04176475201534053,0.050759289063844804,0.03128080346848829,0.04126828151589121,2024,185,4,True
2024-10-14,-0.012760968760968763,-0.013770217770217773,-0.017353325353325354,-0.014628170628170631,2024,186,4,False
2024-10-15,-0.007634143657046089,-0.02910433119164419,-0.0008590148615919063,-0.012532496570094061,2024,187,4,True
2024-10-16,0.0964470430257253,0.07781659828349788,0.11384659252967211,0.09603674461296509,2024,188,4,False
2024-10-17,0.0385127853304206,0.01568889129610572,0.037350677330637246,0.030517451319054523,2024,189,4,True
2024-10-18,-0.0389210706540246,-0.040796563673776945,-0.03348717504813308,-0.037734936458644876,2024,190,4,True
2024-10-21,0.03794288254160061,0.021249659678038327,0.03161504669610123,0.030269196305246725,2024,191,4,True
2024-10-22,0.03383545586475682,0.0075082532213646335,0.007529760026459109,0.016291156370860187,2024,192,4,True
2024-10-23,0.1007460073229023,0.08630956784109155,0.06394432384516198,0.08366663300305194,2024,193,4,True
2024-10-24,-0.01866249295803774,-0.04484720701728388,-0.030483479663062234,-0.03133105987946128,2024,194,4,True
2024-10-25,0.04127909738107632,0.021508869068537724,-0.0056179781893535815,0.01905666275342015,2024,195,4,True
2024-10-28,0.08061736082509399,0.07479476921915938,0.06274839929283597,0.07272017644569645,2024,196,4,True
2024-10-29,0.030532309864695066,0.03535979788703217,0.026815440568121542,0.030902516106616262,2024,197,4,True
2024-10-30,-0.01163787936425343,-0.0042697737131962964,-0.006719267755058455,-0.007542306944169394,2024,198,4,True
2024-10-31,0.05478453035069857,0.06573420153059392,0.06388032559942904,0.06146635249357385,2024,199,4,True
2024-11-01,0.0008406848768598413,0.010344809248797616,-0.031146277617282905,-0.006653594497208482,2024,200,4,True
2024-11-04,0.03579057004612135,0.031619197659354656,0.029671422415891578,0.03236039670712253,2024,201,4,True
2024-11-05,0.0165192056714391,0.007263613848712464,0.003017731219432764,0.008933516913194776,2024,202,4,True
2024-11-06,0.12339332573838714,0.084457571153758,0.0737966005045914,0.09388249913224551,2024,203,4,True
2024-11-07,0.1250183117945021,0.10113556380182924,0.09498319319891704,0.10704568959841614,2024,204,4,True
2024-11-08,-0.005981017371679149,0.0026976768642287103,0.005544549287065541,0.0007537362598717006,2024,205,4,True
2024-11-11,0.04061108250411664,0.034942147148229394,0.020537018573905455,0.03203008274208383,2024,206,4,True
2024-11-12,0.13494282204125804,0.1201259653081502,0.11141952894585636,0.12216277209842152,2024,207,4,False
2024-11-13,0.12185131297562679,0.13996053733764158,0.13470137213412775,0.13217107414913204,2024,208,4,False
2024-11-14,-0.0380682811643027,-0.024676888030475845,0.011485714010120898,-0.01708648506155255,2024,209,4,True
2024-11-15,0.13979846822714037,0.13008366321256223,0.12495265643886166,0.13161159595952143,2024,210,4,True
2024-11-18,-0.014523244774974844,-0.010876648256733576,-0.018762281432307744,-0.014720724821338722,2024,211,4,False
2024-11-19,-0.007798213821608464,-0.01847268052809857,-0.01243290647020519,-0.012901266939970742,2024,212,4,True
2024-11-20,0.1032373123397946,0.09693135691239047,0.10712275614853359,0.10243047513357288,2024,213,4,False
2024-11-21,0.0004019704043822269,-0.005271971303603132,0.00900992106398059,0.0013799733882532287,2024,214,4,True
2024-11-22,0.08437514538764715,0.08700460004865526,0.05004839064897134,0.07380937869509126,2024,215,4,True
2024-11-25,0.1384368329727012,0.13041277810612054,0.11474848879708074,0.12786603329196752,2024,216,4,False
2024-11-26,-0.036637593725815557,-0.018996166621508277,-0.018436326216615367,-0.0246900288546464,2024,217,4,True
2024-11-27,0.04413536245084091,0.03549521036767959,0.0603690086266088,0.046666527148376435,2024,218,4,False
2024-11-28,0.08413914664398153,0.06561312600680476,0.06826835667796681,0.07267354310958436,2024,219,4,False
2024-11-29,0.04407743739976054,0.033143572137879315,0.04264795392739256,0.039956321155010806,2024,220,4,False
2024-12-02,0.03555937473920267,0.038910251018128915,0.031851466039590805,0.03544036393230746,2024,221,4,False
2024-12-03,0.016476003255471945,0.02585835967259877,0.04278879732785447,0.028374386751975064,2024,222,4,False
2024-12-04,0.04984981743900443,0.024451370211868932,0.039947856824102616,0.03808301482499199,2024,223,4,True
2024-12-05,0.19447107847107847,0.18247226647226647,0.15435263835263838,0.1770986610986611,2024,224,4,False
2024-12-06,-0.030730806730806734,-0.029016377016377014,-0.020059892059892063,-0.026602358602358604,2024,225,4,False
2024-12-09,0.047304407304407305,0.04035052035052036,0.04462695262695263,0.0440939600939601,2024,226,4,False
2024-12-10,-0.0010517350548902601,-0.0041955402081268285,0.005032673047771067,-7.153407174867368e-05,2024,227,4,False
2024-12-11,0.037939097870685494,0.030226158385553793,0.02567098191182343,0.031278746056020906,2024,228,4,False
2024-12-12,-0.0052378418789728615,-0.014473746323447093,-0.008832455385057905,-0.009514681195825953,2024,229,4,True
2024-12-13,0.13995607922093042,0.14363077509594366,0.10101542219329418,0.12820075883672274,2024,230,4,False
2024-12-16,0.0725755717524053,0.06590219685005476,0.03247506948341178,0.056984279361957275,2024,231,4,False
2024-12-17,-0.006245846430484793,-0.01177400059553265,-0.0032926476966893014,-0.0071041649075689155,2024,232,4,True
2024-12-18,0.016211625657296377,0.034546709258441055,0.04193859921668449,0.03089897804414064,2024,233,4,False
2024-12-19,-0.0699373165001869,-0.030037304646712063,-0.05670933892300004,-0.05222798668996634,2024,234,4,False
2024-12-20,0.013903724356060677,0.032032657840242125,0.02968379508954466,0.025206725761949156,2024,235,4,False
2024-12-23,-0.01929863706908025,-0.00037134244829754187,0.013064370404680727,-0.0022018697042323547,2024,236,4,False
2024-12-24,0.04966995262515398,0.04562600991935731,0.047950025847457514,0.04774866279732293,2024,237,4,False
2024-12-25,-0.08385769812772557,-0.08403254727220652,-0.06681182576447647,-0.07823402372146952,2024,238,4,False
2024-12-26,0.15693177801304709,0.12748858197685198,0.12045431426851214,0.13495822475280372,2024,239,4,False
2024-12-27,0.04306808689862159,0.07471943886695961,0.08202967090691042,0.06660573222416388,2024,240,4,False
